Episode,Step,Balance,Num_Trades,Realized_PnL,Green_Up_PnL,Commission_Paid,Commission_Rate,No_Trade_Streak,No_Trade_Penalty,Had_Trades,Max_Drawdown,MTM_Reward,Sharpe_Reward,Depth_Violations,Volatility_Violations,Stale_Market_Violations,Suspended_Violations,Back_Trades,Lay_Trades,Back_Exposure,Lay_Exposure,Mid_Race_PnL,Stale_Penalty,Netting_Bonus,Actor_Loss,Critic_Loss,Ent_Coef,Ent_Coef_Loss,Learning_Rate
92,52006,984.6548,14,-15.345215,-15.345215,0.09986159,0.05,0,0.0,True,1.5345215,-0.0030639009,-0.1895247954251531,40,75,684,0,0,14,0.0,1012.10986,0.0,-3.4199999999999493,0.0,-22.397150993347168,0.11971231084316969,0.0799640454351902,-105.94821548461914,0.0003
93,52589,655.7456,380,-344.2544,-344.2544,0.0,0.05,0,0.0,True,34.42544,-0.13274074,-1.006819409653545,286,110,746,0,118,262,811.70636,7055.2334,-169.79807,-3.7299999999999427,0.0,-22.398369312286377,0.02435558312572539,0.07996398769319057,-106.05545234680176,0.0003
94,53499,833.97485,482,-166.02515,-166.02515,0.32881874,0.05,0,0.0,True,16.602514,-0.067792416,-1.7949768630415186,541,113,2490,0,151,331,914.88007,8954.508,-83.22731,-12.450000000000546,0.0,-22.419567584991455,0.044770526234060526,0.07996401749551296,-105.97917175292969,0.0003
95,54067,982.40796,24,-17.592041,-17.592041,0.16453949,0.05,0,0.0,True,1.759204,-0.0016562548,-0.2686044234162628,36,96,111,1,3,21,49.090145,1062.171,-0.5253085,-0.5550000000000004,0.0,-22.448374271392822,0.018083742819726467,0.07996398769319057,-106.11685180664062,0.0003
96,54576,859.9554,100,-140.04462,-140.04462,0.1229354,0.05,0,0.0,True,14.004461,-0.020797167,-0.40872255444526645,38,40,103,0,46,54,927.1779,2098.1438,-14.129182,-0.5150000000000003,0.0,-22.415616035461426,0.014478292781859636,0.07996401749551296,-105.95152854919434,0.0003
97,55114,885.9822,828,-114.01782,-114.01782,0.60523474,0.05,0,0.0,True,11.401782,-0.054510023,-2.480451454049418,332,16,405,1,348,480,2074.6768,7611.407,-84.781845,-2.024999999999979,0.0,-22.452543258666992,0.037455311976373196,0.07996398769319057,-106.19029235839844,0.0003
98,55721,1002.5962,14,2.5961914,2.5961914,0.24200135,0.05,0,0.0,True,-0.25961915,-0.0010023183,-0.16334564432501794,24,79,122,1,1,13,10.4132,1046.1674,0.0,-0.6100000000000004,0.0,-22.46122980117798,0.013677916256710887,0.07996401749551296,-105.98251152038574,0.0003
99,56322,980.5076,12,-19.49237,-19.49237,0.3330135,0.05,0,0.0,True,1.9492371,-0.001760996,-0.15758538872003552,14,91,1150,1,0,12,0.0,1123.3884,0.0,-5.7499999999999,0.0,-22.448694229125977,0.011015705997124314,0.07996401377022266,-106.22535705566406,0.0003
100,56851,984.79816,19,-15.201843,-15.201843,0.32089603,0.05,0,0.0,True,1.5201843,-0.017374841,-0.21445440307984898,32,81,1182,0,4,15,76.74202,1336.5574,-10.629928,-5.909999999999896,0.0,-22.429951667785645,0.017826657742261887,0.07996400259435177,-105.85708427429199,0.0003
101,57384,924.8899,346,-75.11011,-75.11011,1.7121116,0.05,0,0.0,True,7.5110106,-0.04819947,-0.9927580511683537,240,126,555,0,90,256,443.9321,4601.728,-71.240105,-2.774999999999963,0.0,-22.413983821868896,0.01691149966791272,0.0799640454351902,-105.97515487670898,0.0003
102,57911,857.57166,592,-142.42834,-142.42834,0.74582297,0.05,0,0.0,True,14.242834,-0.05487771,-1.8115224780887362,323,70,439,0,206,386,1338.9398,6917.972,-76.18314,-2.1949999999999754,0.0065356935,-22.454577922821045,0.011745861265808344,0.07996402680873871,-105.96404266357422,0.0003
103,58472,998.01154,35,-1.9884644,-1.9884644,0.6097904,0.05,0,0.0,True,0.19884643,-0.005989902,-0.2803868000209333,14,34,59,1,8,27,242.75092,1377.2241,-5.6061153,-0.29500000000000015,0.0,-22.42267084121704,0.024112750310450792,0.07996401749551296,-106.04856872558594,0.0003
104,58709,910.46606,288,-89.533936,-89.533936,1.0367137,0.05,0,0.0,True,8.953393,-0.03869339,-0.8269821041822435,112,24,165,1,106,182,1429.8433,6345.476,-30.377192,-0.8250000000000006,0.0,-22.385318279266357,0.02941697440110147,0.07996403239667416,-105.68704986572266,0.0003
105,59212,997.17725,9,-2.822754,-2.822754,0.026450176,0.05,0,0.0,True,0.2822754,-0.000665941,-0.15520928531885142,11,83,948,1,0,9,0.0,1009.0809,0.0,-4.739999999999921,0.0,-22.39627170562744,0.5229229438118637,0.07996401749551296,-106.08553886413574,0.0003
106,59759,867.049,249,-132.95099,-132.95099,0.5739888,0.05,0,0.0,True,13.295099,-0.015834942,-1.032253904864192,87,30,11,0,94,155,1371.044,5084.9795,-16.348873,-0.05499999999999999,0.0,-22.435783863067627,0.04743698635138571,0.07996398769319057,-106.0612621307373,0.0003
107,60301,899.3453,565,-100.654724,-100.654724,4.9066215,0.05,0,0.0,True,10.065472,-0.076249324,-1.3533996992558228,393,170,86,1,189,376,1358.2568,7546.4097,-71.14586,-0.43000000000000027,0.0015193619,-22.441577434539795,0.018856952665373683,0.07996398769319057,-105.9743537902832,0.0003
108,60850,597.34656,691,-402.65344,-402.65344,0.84279084,0.05,0,0.0,True,40.265347,-0.04440429,-2.0556246972829113,318,114,257,0,268,423,853.23126,4437.9175,-55.01663,-1.2849999999999946,0.00029906645,-22.364348888397217,0.052934588165953755,0.07996401749551296,-105.89449119567871,0.0003
109,61368,999.644,11,-0.35601807,-0.35601807,0.41011956,0.05,0,0.0,True,0.03560181,-0.003699352,-0.16222088107390864,52,21,72,1,1,10,38.923794,972.05396,0.0,-0.3600000000000002,0.0,-22.377593517303467,0.031880955677479506,0.07996400259435177,-105.90595054626465,0.0003
110,61919,1072.6947,600,72.6947,72.6947,8.586493,0.05,0,0.0,True,-7.26947,-0.07749965,-1.7052957117207401,523,106,1165,0,194,406,470.9135,11828.753,-90.448364,-5.824999999999898,0.0,-22.413073539733887,0.4489137241616845,0.07996399700641632,-105.87023162841797,0.0003
111,62469,831.5284,587,-168.47162,-168.47162,0.28555,0.05,0,0.0,True,16.847162,-0.07191074,-1.8347988293584672,341,83,488,0,185,402,1609.9381,10967.402,-87.411766,-2.43999999999997,0.0,-22.45003366470337,0.01870798016898334,0.07996401377022266,-106.13376808166504,0.0003
112,62996,981.18176,20,-18.818237,-18.818237,0.037618265,0.05,0,0.0,True,1.8818237,-0.0025445512,-0.21093915991485118,45,154,712,1,2,18,18.727425,1145.5148,-0.29354,-3.5599999999999463,0.0,-22.433003425598145,0.028444124851375818,0.0799640454351902,-105.7674388885498,0.0003
113,63177,989.9358,36,-10.064209,-10.064209,0.25021052,0.05,0,0.0,True,1.0064209,-0.0027323628,-0.30493461451104703,72,111,48,0,3,33,22.198862,1087.9059,-1.0684665,-0.24000000000000013,0.0,-22.442834854125977,0.04413863644003868,0.07996398769319057,-106.19874954223633,0.0003
114,63699,943.15546,150,-56.844543,-56.844543,0.40684628,0.05,0,0.0,True,5.6844544,-0.015765613,-0.744401916563511,89,13,407,1,58,92,439.88394,2193.297,-13.366549,-2.034999999999979,0.0,-22.388990879058838,0.03989152843132615,0.07996399141848087,-105.62890815734863,0.0003
115,64300,950.00806,131,-49.991943,-49.991943,0.44987372,0.05,0,0.0,True,4.999194,-0.014999792,-0.6476070515066382,56,27,60,1,39,92,524.0848,3287.013,-21.59541,-0.30000000000000016,0.0,-22.442171573638916,0.01823182636871934,0.07996401749551296,-106.04364776611328,0.0003
116,64942,1007.08655,118,7.086548,7.086548,1.9764802,0.05,0,0.0,True,-0.7086548,-0.010605824,-0.543679209128022,97,58,667,0,36,82,196.56625,2844.7734,-12.645289,-3.334999999999951,0.0,-22.396485328674316,0.029169298009946942,0.07996398769319057,-106.1705322265625,0.0003
117,65527,967.07764,92,-32.922363,-32.922363,0.5171289,0.05,0,0.0,True,3.2922366,-0.012760403,-0.5193261475861074,77,93,116,0,21,71,239.95448,2186.543,-15.345455,-0.5800000000000004,0.0,-22.42582368850708,0.02092300308868289,0.07996400818228722,-105.98725891113281,0.0003
118,66055,989.52057,269,-10.479431,-10.479431,1.8441266,0.05,0,0.0,True,1.0479431,-0.023686346,-1.1129723547757375,252,73,632,0,68,201,218.36368,3921.9175,-33.484825,-3.159999999999955,0.0,-22.390867233276367,0.061355323530733585,0.07996401749551296,-105.84778022766113,0.0003
119,66702,999.6594,180,-0.34057617,-0.34057617,3.0748353,0.05,0,0.0,True,0.034057617,-0.02101952,-0.37830551772408916,36,38,37,1,83,97,986.36365,2723.782,-12.139599,-0.18500000000000008,0.0,-22.423278331756592,0.0670332363806665,0.07996402680873871,-105.92793846130371,0.0003
120,67032,986.6452,14,-13.354797,-13.354797,0.29622215,0.05,0,0.0,True,1.3354797,-0.0030338375,-0.19873034313321122,13,21,0,0,3,11,107.0036,1013.1371,-0.52280986,0.0,0.0,-22.39830780029297,0.027296825312078,0.07996401749551296,-105.94509696960449,0.0003
121,67556,1005.50903,36,5.509033,5.509033,0.94019634,0.05,0,0.0,True,-0.5509033,-0.005352684,-0.2640639818739549,40,35,237,1,10,26,189.72404,1452.5032,-3.9080863,-1.1849999999999967,0.0,-22.426971435546875,0.017161884112283587,0.07996401749551296,-105.93930435180664,0.0003
122,68128,1016.5584,137,16.55841,16.55841,2.0432684,0.05,0,0.0,True,-1.6558411,-0.01203757,-0.46205578811466674,48,80,220,1,40,97,785.6822,3166.3103,-9.015552,-1.0999999999999985,0.0,-22.444414615631104,0.03018626617267728,0.07996395975351334,-105.95841407775879,0.0003
123,68684,934.03625,367,-65.963745,-65.963745,2.402022,0.05,0,0.0,True,6.5963745,-0.04874311,-0.9095653323119863,159,69,268,0,123,244,1142.5164,6601.468,-40.155678,-1.3399999999999934,0.0,-22.36567735671997,0.02059569815173745,0.0799640417098999,-105.88179016113281,0.0003
124,69206,986.8652,18,-13.134827,-13.134827,0.16061883,0.05,0,0.0,True,1.3134826,-0.0024400891,-0.18674792811274535,12,128,24,1,5,13,109.15133,1059.8344,-0.47383547,-0.12000000000000004,0.0,-22.43555498123169,0.07869739644229412,0.07996398769319057,-106.21477317810059,0.0003
125,69792,995.5778,11,-4.42218,-4.42218,0.08964695,0.05,0,0.0,True,0.44221804,-0.00069623126,-0.19843870781362055,21,77,379,1,0,11,0.0,1036.8308,0.0,-1.8949999999999816,0.0,-22.411471843719482,0.02455598209053278,0.07996398769319057,-106.06818580627441,0.0003
126,70391,995.7575,9,-4.2424927,-4.2424927,0.37980002,0.05,0,0.0,True,0.4242493,-0.0019007552,-0.19579870782792566,21,126,639,1,0,9,0.0,1045.0533,0.0,-3.194999999999954,0.0,-22.415506839752197,0.017581667052581906,0.07996398769319057,-106.0157699584961,0.0003
127,70907,1002.31195,168,2.3119507,2.3119507,4.1452284,0.05,0,0.0,True,-0.23119508,-0.019858332,-0.8089144829327684,124,11,222,0,61,107,558.88586,3097.7932,-27.315657,-1.1099999999999983,0.0,-22.40312099456787,0.01783839287236333,0.07996398769319057,-105.97397422790527,0.0003
128,71551,977.448,21,-22.552002,-22.552002,1.0967139,0.05,0,0.0,True,2.2552001,-0.002605388,-0.20194603502750397,11,70,213,1,9,12,279.27698,1124.9818,-1.5603185,-1.0649999999999993,0.0,-22.421757221221924,0.01808012300170958,0.07996398769319057,-106.01949691772461,0.0003
129,72068,957.05975,20,-42.940247,-42.940247,0.03486515,0.05,0,0.0,True,4.294025,-0.0040767975,-0.20751502211941192,65,170,1073,0,3,17,126.33255,1071.7427,0.0,-5.364999999999908,0.0,-22.378614902496338,0.020110944751650095,0.0799640454351902,-105.93914031982422,0.0003
130,72617,543.99744,406,-456.00256,-456.00256,0.16490157,0.05,0,0.0,True,45.600258,-0.15517554,-1.4818389677601929,117,55,369,0,158,248,1244.3356,2940.7212,-196.52486,-1.8449999999999827,0.008760932,-22.408845901489258,0.24776813527569175,0.07996400259435177,-105.97720336914062,0.0003
131,72938,1016.2853,13,16.285278,16.285278,0.8708453,0.05,0,0.0,True,-1.6285278,-0.0011431252,-0.1566840644180775,26,73,144,1,2,11,163.42444,870.0632,0.0,-0.7200000000000005,0.0,-22.45223093032837,0.04830568586476147,0.07996401749551296,-106.10619354248047,0.0003
132,73486,961.503,22,-38.49701,-38.49701,0.18465145,0.05,0,0.0,True,3.849701,-0.004510836,-0.1989801508933306,13,49,285,1,6,16,187.92621,1203.1664,-3.489965,-1.4249999999999916,0.0,-22.44500207901001,0.08818166609853506,0.07996402680873871,-105.9189453125,0.0003
133,74024,880.6158,154,-119.38422,-119.38422,0.9138445,0.05,0,0.0,True,11.938421,-0.08108987,-0.420983518064022,93,102,3065,1,43,111,411.3348,4264.613,-57.191147,-15.325000000000996,0.0,-22.411924362182617,0.0874000578187406,0.07996401749551296,-105.69456100463867,0.0003
134,74550,1213.0905,44,213.09045,213.09045,12.106823,0.05,0,0.0,True,-21.309046,-0.024512332,-0.2943560425937176,44,202,966,0,7,37,58.361317,1855.1383,-13.973728,-4.829999999999919,0.0,-22.37804365158081,0.014771581860259175,0.07996405847370625,-105.64534759521484,0.0003
135,75108,968.3698,24,-31.630188,-31.630188,0.33510894,0.05,0,0.0,True,3.1630187,-0.004001195,-0.2528227294236422,21,132,1291,0,8,16,198.25522,1041.6841,-2.7089334,-6.454999999999885,0.0,-22.431124687194824,0.018702535657212138,0.07996398769319057,-106.0466251373291,0.0003
136,75766,968.40326,109,-31.59674,-31.59674,1.7271595,0.05,0,0.0,True,3.1596742,-0.01883842,-0.631003735214472,104,17,150,1,39,70,590.4493,1957.998,-15.51712,-0.7500000000000006,0.0,-22.41498327255249,0.018040010589174926,0.07996401749551296,-105.96443176269531,0.0003
137,76306,949.7021,134,-50.297913,-50.297913,0.47578406,0.05,0,0.0,True,5.0297914,-0.0161972,-0.5970144187659026,81,50,302,0,34,100,671.23126,4957.599,-18.892248,-1.5099999999999898,0.0,-22.4358172416687,0.009994434542022645,0.07996395975351334,-106.07594108581543,0.0003
138,77038,808.7673,153,-191.23273,-191.23273,0.119705416,0.05,0,0.0,True,19.123272,-0.044037394,-0.5846779849893935,139,75,1314,1,62,91,637.52246,2326.0952,-25.955173,-6.569999999999882,0.0,-22.404399871826172,0.03478778223507106,0.07996398769319057,-105.80061149597168,0.0003
139,77554,973.87585,98,-26.124146,-26.124146,0.7412422,0.05,0,0.0,True,2.6124146,-0.005158458,-0.5888000182062388,41,47,0,0,32,66,385.41895,2458.3948,-7.7926598,0.0,0.0,-22.465338706970215,0.05019808514043689,0.07996398769319057,-105.88080978393555,0.0003
140,78132,989.0939,15,-10.906128,-10.906128,0.1858006,0.05,0,0.0,True,1.0906128,-0.0017326461,-0.14631945639992142,13,107,489,0,1,14,28.536589,1229.914,0.0,-2.44499999999997,0.0,-22.401411533355713,0.12890246091410518,0.07996401749551296,-105.79777908325195,0.0003
141,78677,998.3361,12,-1.6638794,-1.6638794,0.025493143,0.05,0,0.0,True,0.16638793,-0.0011939995,-0.2031503415146174,24,80,960,0,0,12,0.0,1002.293,0.0,-4.79999999999992,0.0,-22.392165184020996,0.018654318526387215,0.07996395975351334,-105.99497413635254,0.0003
142,80673,996.4105,148,-3.5894775,-3.5894775,2.0369556,0.05,0,0.0,True,0.35894775,-0.025917638,-0.493260158431685,132,136,16356,1,42,106,263.39597,3091.5535,-21.767967,-81.77999999999811,0.0,-22.458850860595703,0.018404840026050806,0.07996400259435177,-106.06177139282227,0.0003
143,81183,936.2143,168,-63.785706,-63.785706,1.3239323,0.05,0,0.0,True,6.37857,-0.016991595,-0.5332078047096729,59,20,104,0,55,113,790.2461,2651.3464,-14.925358,-0.5200000000000004,0.0,-22.45326805114746,0.051260831067338586,0.07996398210525513,-106.02822685241699,0.0003
144,81709,955.75134,208,-44.248657,-44.248657,2.5043564,0.05,0,0.0,True,4.4248657,-0.027925137,-0.8985474983212345,84,63,0,0,97,111,1176.5532,2796.9912,-23.46987,0.0,0.0,-22.423027992248535,0.02034922083839774,0.07996398769319057,-106.02254486083984,0.0003
145,82318,910.9114,545,-89.08862,-89.08862,2.234936,0.05,0,0.0,True,8.908863,-0.07650631,-2.1758814691752204,289,50,1185,0,207,338,1451.4485,5119.876,-108.60623,-5.924999999999896,0.0,-22.454803466796875,0.13936000666581094,0.07996398769319057,-106.11600494384766,0.0003
146,82906,819.27594,783,-180.72406,-180.72406,1.4425795,0.05,0,0.0,True,18.072405,-0.10601315,-2.513333866361364,465,68,1539,1,237,546,1119.0779,8016.4434,-124.86441,-7.694999999999858,0.0007805363,-22.430720329284668,0.014810123015195131,0.07996401749551296,-106.03298950195312,0.0003
147,83431,993.2688,103,-6.731201,-6.731201,1.6572754,0.05,0,0.0,True,0.6731201,-0.0073776226,-0.3989677914977074,33,47,274,0,28,75,235.35925,2359.3984,-7.748895,-1.3699999999999928,0.0,-22.414605617523193,0.05884967464953661,0.07996400818228722,-106.0363826751709,0.0003
148,83918,926.0023,213,-73.99768,-73.99768,0.71374106,0.05,0,0.0,True,7.3997684,-0.013128601,-0.7937550032138823,64,90,25,1,79,134,1007.01526,2742.3403,-9.905937,-0.12500000000000003,0.0003238792,-22.45620822906494,0.012268183520063758,0.07996399141848087,-106.06898880004883,0.0003
149,84460,613.1104,704,-386.8896,-386.8896,0.00075437693,0.05,0,0.0,True,38.688957,-0.1622671,-1.4538656906038518,302,91,1232,0,270,434,1541.1959,5525.143,-131.22992,-6.159999999999891,2.8557737e-05,-22.42027521133423,0.021724898368120193,0.07996401749551296,-106.01004219055176,0.0003
150,84984,1003.4354,8,3.4354248,3.4354248,0.18081197,0.05,0,0.0,True,-0.3435425,-0.00091543456,-0.156430308893323,13,65,28,0,0,8,0.0,1240.6866,0.0,-0.14000000000000004,0.0,-22.463019371032715,0.06833567679859698,0.07996398210525513,-106.17892265319824,0.0003
151,85504,983.198,57,-16.802002,-16.802002,0.111013204,0.05,0,0.0,True,1.6802002,-0.0056813173,-0.4183558559417726,54,43,266,0,9,48,107.85377,1470.7357,-5.771378,-1.3299999999999936,0.0,-22.413796424865723,0.03590156231075525,0.07996398769319057,-106.07965469360352,0.0003
152,86019,998.1381,18,-1.8618774,-1.8618774,0.060369615,0.05,0,0.0,True,0.18618774,-0.0018715358,-0.1773570911586285,29,81,2459,1,3,15,7.6101866,1021.75555,-0.04803158,-12.295000000000522,0.0,-22.411274433135986,0.23827667674049735,0.07996403053402901,-106.09615135192871,0.0003
153,86568,895.5062,378,-104.493774,-104.493774,1.8038552,0.05,0,0.0,True,10.449377,-0.04238428,-1.731250953152775,247,68,325,1,132,246,1741.0282,6062.828,-61.34888,-1.6249999999999873,0.0034236033,-22.424352169036865,0.07572340499609709,0.07996399141848087,-106.01036834716797,0.0003
154,87116,954.71564,86,-45.284363,-45.284363,0.046044152,0.05,0,0.0,True,4.5284367,-0.008843375,-0.2990957755225693,72,157,1208,0,26,60,258.4969,2707.0803,-7.668233,-6.0399999999998935,0.0,-22.43390989303589,0.03615603316575289,0.07996399141848087,-105.87413024902344,0.0003
155,87654,995.86914,139,-4.1308594,-4.1308594,1.0171539,0.05,0,0.0,True,0.41308594,-0.015380451,-0.5045683316886428,171,40,541,1,37,102,432.07718,3790.6807,-17.791603,-2.7049999999999645,0.0,-22.42797565460205,0.0252462406642735,0.07996399141848087,-105.96184539794922,0.0003
156,88103,991.08344,20,-8.916565,-8.916565,0.19418995,0.05,0,0.0,True,0.8916565,-0.001463192,-0.24025922289202348,25,66,127,1,2,18,12.536011,1108.76,-0.3168423,-0.6350000000000005,0.0,-22.41313409805298,0.021278264466673136,0.07996401749551296,-106.04425621032715,0.0003
157,88629,977.45825,41,-22.541748,-22.541748,0.16236879,0.05,0,0.0,True,2.254175,-0.007873462,-0.27211219176650053,38,101,1043,1,10,31,45.08608,1354.4594,-4.1136007,-5.214999999999911,0.0,-22.436556339263916,0.015250216471031308,0.07996400259435177,-105.85491180419922,0.0003
158,89258,849.3031,355,-150.6969,-150.6969,4.759096,0.05,0,0.0,True,15.069691,-0.16023715,-1.0192962576448916,83,99,1846,1,156,199,1030.2677,3027.9436,-127.887856,-9.230000000000043,0.0,-22.41625213623047,0.015177262714132667,0.0799640454351902,-105.89304733276367,0.0003
159,89737,937.34064,101,-62.659363,-62.659363,0.79221594,0.05,0,0.0,True,6.265936,-0.01242055,-0.39329633943736547,49,35,296,1,36,65,575.00903,1479.6449,-8.724295,-1.4799999999999904,0.0,-22.37390422821045,0.43916427344083786,0.07996403239667416,-105.78097724914551,0.0003
160,90247,886.02527,425,-113.97473,-113.97473,1.2543908,0.05,0,0.0,True,11.397473,-0.096678816,-1.44588925614953,318,68,456,1,140,285,1397.0773,6304.7153,-120.810165,-2.2799999999999736,0.0,-22.424335956573486,0.01486524217762053,0.07996401377022266,-106.29218864440918,0.0003
161,90778,1029.0387,617,29.038696,29.038696,7.329679,0.05,0,0.0,True,-2.9038696,-0.06620857,-1.9112772367894653,487,160,1208,1,179,438,772.3224,7300.6343,-93.16069,-6.0399999999998935,5.294294e-05,-22.43881368637085,0.025473560905084014,0.07996398769319057,-106.12029266357422,0.0003
162,91289,870.2715,279,-129.72852,-129.72852,0.39606398,0.05,0,0.0,True,12.972851,-0.026137758,-0.7761349772661925,120,46,180,1,121,158,1040.8237,3522.5083,-16.36535,-0.9000000000000007,0.0,-22.407660484313965,0.07206638832576573,0.07996401749551296,-106.04727554321289,0.0003
163,91815,998.58636,12,-1.4136353,-1.4136353,0.44182497,0.05,0,0.0,True,0.14136352,-0.0024618292,-0.23141646027565005,30,37,984,0,1,11,47.433666,975.23364,0.0,-4.919999999999917,0.0,-22.431074619293213,0.039150746539235115,0.0799640417098999,-105.71488761901855,0.0003
164,92348,1000.19995,28,0.19995117,0.19995117,0.0976257,0.05,0,0.0,True,-0.019995118,-0.006766135,-0.25864312753081314,26,49,1231,0,5,23,44.429234,1097.9476,-1.6549166,-6.154999999999891,0.0,-22.43125629425049,0.020127505529671907,0.07996395975351334,-106.06110954284668,0.0003
165,92906,984.4401,36,-15.5598755,-15.5598755,0.42491066,0.05,0,0.0,True,1.5559876,-0.005176544,-0.24964516758918764,14,98,0,1,12,24,303.48376,1149.4307,-1.0431356,0.0,0.0,-22.450194358825684,0.38679087930358946,0.07996400259435177,-106.10169792175293,0.0003
166,93690,997.81714,45,-2.1828613,-2.1828613,0.4077961,0.05,0,0.0,True,0.21828613,-0.005793529,-0.24474487639963632,25,95,1523,0,7,38,50.56408,1603.3107,-4.671686,-7.61499999999986,0.0,-22.457666397094727,0.4648621426895261,0.07996398769319057,-106.19033813476562,0.0003
167,94193,807.9686,306,-192.03137,-192.03137,2.5154173,0.05,0,0.0,True,19.203136,-0.021749422,-0.8973665614426134,103,49,76,0,107,199,1578.8588,6012.9043,-21.527319,-0.3800000000000002,0.0,-22.36806058883667,0.03873918391764164,0.07996401377022266,-106.01216506958008,0.0003
168,94780,981.02606,26,-18.973938,-18.973938,0.47007787,0.05,0,0.0,True,1.8973937,-0.004394266,-0.24126158900949246,44,49,154,1,6,20,31.883356,1137.218,-1.5657991,-0.7700000000000006,0.0,-22.439712047576904,0.012152023380622268,0.07996397465467453,-106.11249542236328,0.0003
169,95332,536.7616,792,-463.2384,-463.2384,0.67567086,0.05,0,0.0,True,46.32384,-0.13208285,-2.377864327955697,628,60,298,0,258,534,1244.5007,8734.984,-253.0418,-1.4899999999999902,0.0,-22.41848659515381,0.07930409861728549,0.07996401749551296,-105.77224349975586,0.0003
170,95428,998.9545,8,-1.0454712,-1.0454712,0.2941752,0.05,0,0.0,True,0.10454712,-0.0025617273,-0.10942255556583409,5,41,0,1,1,7,151.4694,1593.4967,0.0,0.0,0.0,-22.428271293640137,0.08021355234086514,0.07996401377022266,-106.14676284790039,0.0003
171,95943,1002.554,18,2.554016,2.554016,0.60057855,0.05,0,0.0,True,-0.2554016,-0.00318866,-0.25148178276867805,65,45,1238,1,0,18,0.0,1019.5357,0.0,-6.18999999999989,0.0,-22.438897132873535,0.031984118511900306,0.07996395975351334,-106.06167221069336,0.0003
172,96465,995.0931,10,-4.9069214,-4.9069214,0.04095042,0.05,0,0.0,True,0.4906921,-0.0064315153,-0.1525630465894938,14,287,342,1,1,9,4.4321747,1032.0789,0.0,-1.7099999999999855,0.0,-22.417207717895508,0.03588340571150184,0.07996401749551296,-105.86820602416992,0.0003
173,97148,737.62823,696,-262.37177,-262.37177,2.02325,0.05,0,0.0,True,26.237179,-0.0821581,-1.5832899595052015,469,127,419,0,196,500,1202.5198,9723.677,-75.015274,-2.0949999999999775,0.015035954,-22.415719032287598,0.05371408769860864,0.0799640454351902,-105.92113494873047,0.0003
174,97694,803.46423,562,-196.53577,-196.53577,5.686109,0.05,0,0.0,True,19.653576,-0.14850941,-1.8241387595981362,260,188,1525,0,223,339,809.44257,7931.161,-144.24973,-7.62499999999986,7.1825098e-06,-22.45546245574951,0.0352851040661335,0.07996397465467453,-106.1543025970459,0.0003
175,98415,1118.4462,291,118.44617,118.44617,8.170668,0.05,0,0.0,True,-11.844616,-0.035695758,-1.132595793753862,94,85,143,1,118,173,1529.2859,4313.348,-21.733849,-0.7150000000000005,0.0,-22.418160915374756,0.03406701469793916,0.07996405102312565,-105.78063774108887,0.0003
176,98936,902.4508,278,-97.549194,-97.549194,2.4331434,0.05,0,0.0,True,9.754919,-0.03162154,-1.0618200465291736,165,26,122,1,100,178,1253.3275,5488.157,-39.3469,-0.6100000000000004,0.0,-22.42558526992798,0.0336668468080461,0.07996398769319057,-106.01652526855469,0.0003
177,99450,968.5411,386,-31.458923,-31.458923,1.996537,0.05,0,0.0,True,3.1458921,-0.036994975,-1.3340674228966236,305,116,1046,1,108,278,420.24725,4295.7656,-57.79432,-5.229999999999911,0.0,-22.44205379486084,0.017155161127448082,0.07996398769319057,-106.14212226867676,0.0003
178,99961,988.70874,32,-11.29126,-11.29126,0.8682484,0.05,0,0.0,True,1.129126,-0.005854959,-0.2942958620935679,31,17,40,1,11,21,286.03806,1110.2894,-2.4707873,-0.2000000000000001,0.0,-22.45754909515381,0.0503473412245512,0.07996395975351334,-106.10480690002441,0.0003
179,100540,1049.3853,357,49.385254,49.385254,4.9995203,0.05,0,0.0,True,-4.938525,-0.030131409,-0.955522433593869,141,67,156,1,133,224,1233.7501,5708.9673,-28.433048,-0.7800000000000006,0.0,-22.40456199645996,0.04151798598468304,0.07996398769319057,-106.07376670837402,0.0003
180,101100,961.34656,52,-38.653442,-38.653442,0.5314114,0.05,0,0.0,True,3.865344,-0.007902825,-0.3554202781185661,56,87,1735,0,11,41,103.54423,1559.7322,-6.4037523,-8.674999999999956,0.0,-22.41077470779419,0.025190852116793394,0.07996401749551296,-105.9058952331543,0.0003
181,101605,1024.2029,18,24.20288,24.20288,1.365218,0.05,0,0.0,True,-2.420288,-0.0020350404,-0.2986708289384843,82,37,943,0,0,18,0.0,1010.84045,0.0,-4.714999999999922,0.0,-22.37022304534912,0.19316411204636097,0.07996402308344841,-105.89925193786621,0.0003
182,102196,968.29266,101,-31.707336,-31.707336,0.41844755,0.05,0,0.0,True,3.1707335,-0.021964176,-0.44123229950666437,70,144,1100,1,28,73,284.76633,1794.5894,-15.180052,-5.499999999999905,0.0,-22.441474437713623,0.030489404685795307,0.07996401749551296,-105.97307777404785,0.0003
183,102708,699.4789,338,-300.52112,-300.52112,0.0,0.05,0,0.0,True,30.05211,-0.03653409,-1.2495073299854984,174,11,112,0,134,204,1317.9576,2473.0867,-44.38793,-0.5600000000000004,0.0,-22.458823204040527,0.01610559970140457,0.07996398769319057,-106.19670486450195,0.0003
